id,code,name,postalCode,level,parentId,hasHomeDelivery,hasPickupPoint,Commune,,,,,,,,,
23763cea-650f-4966-b67b-35c1c4088f33,397,Ain Tellout,397000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Chehaima,,,,,,,,,
ad669bf7-20dc-46f1-ad3a-c6f1f4d1f310,398,Ain Youcef,398000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Dahmouni,,,,,,,,,
aaaee354-2bb6-491e-baa7-4fab5fcf5042,399,Amieur,399000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Djebilet Rosfa,,,,,,,,,
8d0b6cd9-7712-47d2-9ea4-460246494c32,400,Bab El Assa,400000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Djillali Ben Amar,,,,,,,,,
c9719809-60c1-4c0f-b376-4552e0ae4c3e,401,Beni Bahdel,401000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Faidja,,,,,,,,,
3faba91c-8232-44a4-8258-73ba8a998f33,402,Beni Boussaid,402000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Frenda,,,,,,,,,
9c1ab33e-b0cb-46f8-8ce4-4bedc420f854,403,Beni Khellad,403000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Guertoufa,,,,,,,,,
676d55cc-8cec-4870-ba4f-926b71d32bcb,404,Beni Mester,404000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Hamadia,,,,,,,,,
55e7d1b1-96be-471b-afc4-9755e43b4b0b,405,Beni Ouarsous,405000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Ksar Chellala,,,,,,,,,
f7cc97fa-5e95-4185-8851-c9c63852dcb2,406,Beni Smiel,406000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Madna,,,,,,,,,
727724f2-48bc-4912-96f1-0bc7f1e1739d,407,Beni Snous,407000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Mahdia,,,,,,,,,
3afc226f-66f8-4202-953e-3f235ec0ca66,408,Bensekrane,408000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Mechraa Safa,,,,,,,,,
9e23ff32-5416-43ff-af94-49d4bdee49c3,409,Bouhlou,409000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Medrissa,,,,,,,,,
b7853cd7-a6a6-42ec-bd92-aa83523fdd66,410,Bouihi,410000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Medroussa,,,,,,,,,
85e5fbe6-e0a9-4fe1-aa62-6271eb83edb7,411,Chetouane,411000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Meghila,,,,,,,,,
7cdf618f-cf6c-45a4-a6f1-8de2a76a936c,412,Dar Yaghmoracen,412000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Mellakou,,,,,,,,,
9b4626bc-5327-4098-aa78-b2540696b50c,413,Djebala,413000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Nadorah,,,,,,,,,
a76cfc96-e3c5-41bd-8154-c82bbb7764fb,414,El Aricha,414000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Naima,,,,,,,,,
00b6827b-2784-4535-b3fe-c1bda626e69d,415,Azail,415000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Oued Lilli,,,,,,,,,
47cc8431-1a9e-434a-96b3-4726eda9bca3,416,El Fehoul,416000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Rahouia,,,,,,,,,
72383385-ec4d-49eb-b65f-b678eced78c9,417,El Gor,417000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Rechaiga,,,,,,,,,
b1a9b6e3-3400-4f99-b0af-c874f2fd9eac,418,Fellaoucene,418000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Sebaine,,,,,,,,,
cdf2c1a8-8c72-4b14-8cef-91e95cfaaec4,419,Ghazaouet,419000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Sebt,,,,,,,,,
fe1ce9bb-cb62-4192-b271-08a05a85f160,420,Hammam Boughrara,420000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Serghine,,,,,,,,,
64d78abc-f6d4-4250-a909-6fb80ce2dbef,421,Hennaya,421000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Si Abdelghani,,,,,,,,,
2ff90eb8-ce31-4736-aaa5-580392536620,422,Honnaine,422000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Sidi Abderrahmane,,,,,,,,,
845792eb-d72d-4e81-8d37-bdc409a1fb9f,423,Maghnia,423000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Sidi Ali Mellal,,,,,,,,,
cd4baaa2-fd46-4e1d-94b6-50ac300441e1,424,Mansourah,424000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Sidi Bakhti,,,,,,,,,
94cd30eb-12c8-4212-a195-45399cf476a9,425,Marsa Ben M'hidi,425000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Sidi Hosni,,,,,,,,,
a0634d93-21a0-49d2-886b-cf056a3f1fc3,426,M'sirda Fouaga,426000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Sougueur,,,,,,,,,
ff611340-215e-48ad-a3d6-2ca830735c27,427,Nedroma,427000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Tagdempt,,,,,,,,,
5dd55656-caf1-4e4a-bd04-f9eb28b80c2f,428,Oued Lakhdar,428000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Takhemaret,,,,,,,,,
f9451d90-f1ef-4a3a-b76c-1160e35c7806,429,Ouled Mimoun,429000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Tiaret,,,,,,,,,
9316140e-a2f8-4ae8-a514-a5b078a0e1f6,430,Ouled Riyah,430000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Tidda,,,,,,,,,
6373e97b-79e5-4ae3-8ee5-1b8606d32fdd,431,Remchi,431000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Tousnina,,,,,,,,,
5175315a-6f30-46df-a40f-45deeaa3a6b4,432,Sabra,432000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Zmalet El Emir Abdelkade,,,,,,,,,
e97b2cfa-aca0-4cd6-9591-64973609bc80,433,Sebbaa Chioukh,433000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Abi-Youcef,,,,,,,,,
99d574ec-238a-4269-bfa8-57f909ee1987,434,Sebdou,434000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Aghribs,,,,,,,,,
7abae998-0d79-4281-907a-e63c2ea3f691,435,Sidi Abdelli,435000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Agouni-Gueghrane,,,,,,,,,
179403b8-2702-49f6-8640-0852ce1af57c,436,Sidi Djillali,436000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Ain-El-Hammam,,,,,,,,,
449c49e3-9ab6-4378-b9e0-8809d7d6f4f3,437,Sidi Medjahed,437000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Ain-Zaouia,,,,,,,,,
0bf6176f-5cf1-461a-908b-cb6393b919a2,438,Souahlia,438000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Ait Aggouacha,,,,,,,,,
6f0232e6-042a-4e73-9717-04b990a60943,439,Souani,439000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Ait Bouaddou,,,,,,,,,
9de82afe-5066-42ea-80d8-7835e05c5a40,440,Souk Tleta,440000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Ait Boumahdi,,,,,,,,,
de91b71d-1a6f-486d-b1d4-37a399367667,441,Terny Beni Hediel,441000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Ait Khellili,,,,,,,,,
a1042aeb-7ff5-4e2b-a331-f5b2a5b18f42,442,Tianet,442000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Ait Yahia Moussa,,,,,,,,,
626c17f7-faef-4efb-ac92-65246033892d,443,Tlemcen,443000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Ait-Aissa-Mimoun,,,,,,,,,
a3d97c75-1ce9-44c6-b210-fa6381ce2665,444,Zenata,444000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Ait-Chafaa,,,,,,,,,
a44b0253-516a-475a-bf92-aa8733539408,445,Ain Bouchekif,445000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Ait-Mahmoud,,,,,,,,,
bfcbe612-d129-423d-bccb-aaab5bb0bb41,446,Ain Deheb,446000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Ait-Oumalou,,,,,,,,,
f80a61f4-ca7a-4a6d-ba47-1e83bcc24bf6,447,Ain Dzarit,447000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Ait-Toudert,,,,,,,,,
4485e241-5fc0-49c6-9ba5-ba91efc07c08,448,Ain El Hadid,448000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Ait-Yahia,,,,,,,,,
4bd7b96d-d3c9-47e7-86df-b605de327ea2,449,Ain Kermes,449000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Akbil,,,,,,,,,
1d28d57d-9620-4af0-bbb7-d6112c47e28d,450,Bougara,450000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Akerrou,,,,,,,,,
fccfdd88-5468-4176-adfa-b801446b75fe,451,Chehaima,451000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Assi-Youcef,,,,,,,,,
028b82e7-3502-41ab-afd1-5fa382ae24bf,452,Dahmouni,452000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Azazga,,,,,,,,,
c6762f65-270f-4b64-a128-e406851cd7e8,453,Djebilet Rosfa,453000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Azeffoun,,,,,,,,,
fc702495-c277-4821-815b-64b9240e77fa,454,Djillali Ben Amar,454000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Beni Zmenzer,,,,,,,,,
8b68923d-13f0-4795-a484-9ea0471554fa,455,Faidja,455000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Beni-Aissi,,,,,,,,,
3b0b9eb3-e566-475d-8480-032ea0031a02,456,Frenda,456000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Beni-Douala,,,,,,,,,
e349a9f3-f027-4e61-9daa-1e3ee54ae624,457,Guertoufa,457000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Beni-Yenni,,,,,,,,,
c39f7417-70b5-40c4-ba71-e14366eda6a4,458,Hamadia,458000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Beni-Zikki,,,,,,,,,
9911e2ac-a631-4b58-a76b-2365a661b179,459,Ksar Chellala,459000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Boghni,,,,,,,,,
132998e9-2217-4bad-bf37-fcb5251551ba,460,Madna,460000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Boudjima,,,,,,,,,
660dcf93-5d29-4c58-a60f-5cb32f4a7e03,461,Mahdia,461000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Bounouh,,,,,,,,,
1ca9760f-89ca-4422-9357-d59fc5fcc0e6,462,Mechraa Safa,462000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Bouzeguene,,,,,,,,,
3486bf04-59b9-4807-b597-22ad410eb506,463,Medrissa,463000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Draa-Ben-Khedda,,,,,,,,,
48fb2f23-3c17-4e32-a10e-65db5163f596,464,Medroussa,464000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Draa-El-Mizan,,,,,,,,,
18884efd-5e0e-43ec-a176-186a43ac0bac,465,Meghila,465000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Freha,,,,,,,,,
090962c1-7e2d-4699-ac42-4151e0c825e1,466,Mellakou,466000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Frikat,,,,,,,,,
b8a1bdf8-8fbc-425a-a3a1-34667223214e,467,Nadorah,467000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Iboudrarene,,,,,,,,,
92fcf433-4cce-4089-b56e-199baed95410,468,Naima,468000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Idjeur,,,,,,,,,
53983d69-ad8c-4192-8ad9-cb59bac05ff1,469,Oued Lilli,469000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Iferhounene,,,,,,,,,
1aa6599c-2559-414f-9aa4-7e1e8bbb6492,470,Rahouia,470000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Ifigha,,,,,,,,,
5e783153-802b-4874-83e6-c2be9b260dbb,471,Rechaiga,471000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Iflissen,,,,,,,,,
518b3d6f-eb9d-4ece-879e-514411980b0c,472,Sebaine,472000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Illilten,,,,,,,,,
68ad083b-f385-42ee-97f0-0be88a4320d0,473,Sebt,473000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Illoula Oumalou,,,,,,,,,
19bdc5ba-0da7-4914-bc6c-500d4a41a2a2,474,Serghine,474000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Imsouhal,,,,,,,,,
9d08107b-90b2-4d01-ad92-12aa24d5d0a8,475,Si Abdelghani,475000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Irdjen,,,,,,,,,
e8c44e7f-7b16-4e6b-912a-337ef13dcdf9,476,Sidi Abderrahmane,476000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Larbaa Nath Irathen,,,,,,,,,
e8a3f02c-b4d2-4bab-beca-2a126566e198,477,Sidi Ali Mellal,477000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Maatkas,,,,,,,,,
73d5e864-f9c4-4ac8-9779-ccbb0be3abff,478,Sidi Bakhti,478000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Makouda,,,,,,,,,
26d8fc17-ae8d-4449-80c4-bdb72cffef54,479,Sidi Hosni,479000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Mechtras,,,,,,,,,
4e77a3e0-a17c-44d3-851c-795f44aaea4d,480,Sougueur,480000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Mekla,,,,,,,,,
5038ef48-50c7-4392-9d55-613b482c1b33,481,Tagdempt,481000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Mizrana,,,,,,,,,
97ad1714-de49-4f22-92a4-cb154d6a5dd5,482,Takhemaret,482000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,M'kira,,,,,,,,,
12959b60-f371-4c4b-9d97-152018576232,483,Tiaret,483000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Ouacif,,,,,,,,,
64157c35-1b1f-46db-a822-3c8953181553,484,Tidda,484000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Ouadhias,,,,,,,,,
55a107ec-8b82-490e-b18c-25c6a14ba1b4,485,Tousnina,485000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Ouaguenoun,,,,,,,,,
d005c810-2230-4d71-bebd-027a7d2978aa,486,Zmalet El Emir Abdelkade,486000,commune,ada5bb27-ffe5-4977-a917-3105c2b3d9c6,TRUE,TRUE,Sidi Namane,,,,,,,,,
f8f75c19-3d2e-4961-af94-9b8413f23095,487,Abi-Youcef,487000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Souama,,,,,,,,,
8c25e353-23ff-40d4-a4e5-52bb0df1b3d2,488,Aghribs,488000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Souk-El-Tenine,,,,,,,,,
3d9458cb-118b-448c-b3f2-3c70fb8a4c3f,489,Agouni-Gueghrane,489000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Tadmait,,,,,,,,,
4611bc0b-338d-493b-8338-db81a3d0fc6e,490,Ain-El-Hammam,490000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Tigzirt,,,,,,,,,
57b880a6-de08-46a0-96da-f9963578a61a,491,Ain-Zaouia,491000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Timizart,,,,,,,,,
537b51dc-9292-451b-b046-1d3ee5b4d657,492,Ait Aggouacha,492000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Tirmitine,,,,,,,,,
ddcdc30d-9429-44c1-bcd2-91ee1c6eaf4c,493,Ait Bouaddou,493000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Tizi N'tleta,,,,,,,,,
3b5d32d3-c3fe-4cad-92b5-ba99aeff7c4f,494,Ait Boumahdi,494000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Tizi-Gheniff,,,,,,,,,
95d346cd-4c52-4792-bcce-1db80d4567a1,495,Ait Khellili,495000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Tizi-Ouzou,,,,,,,,,
7e5cc9b2-0006-4420-8c95-2e33536898bb,496,Ait Yahia Moussa,496000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Tizi-Rached,,,,,,,,,
e88c9247-4afa-493e-9d87-6d6623ac028f,497,Ait-Aissa-Mimoun,497000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Yakourene,,,,,,,,,
198ac4a1-6bb6-4f24-81ed-78a3bc4ca7ea,498,Ait-Chafaa,498000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Yatafene,,,,,,,,,
4b1ed109-6313-4930-807e-9597196bb3b9,499,Ait-Mahmoud,499000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Zekri,,,,,,,,,
39d1f955-48bd-412b-96c5-53cf85dcd596,500,Ait-Oumalou,500000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Ain Benian,,,,,,,,,
45e8bc48-003a-41a4-9b45-2167ac0974f2,501,Ait-Toudert,501000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Ain Taya,,,,,,,,,
5a77e57a-5af7-4a13-bcdf-f420c1dae435,502,Ait-Yahia,502000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Alger Centre,,,,,,,,,
d870a80d-f349-4dfd-b3bf-5c4e467e4858,503,Akbil,503000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Bab El Oued,,,,,,,,,
5d481060-ce3b-40b2-aec9-4295f5150fab,504,Akerrou,504000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Bab Ezzouar,,,,,,,,,
44fb5617-6c97-4f32-ace5-b52fcf6916c8,505,Assi-Youcef,505000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Baba Hassen,,,,,,,,,
8c5c394a-d951-4a3f-bcb7-720aff5144bd,506,Azazga,506000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Bachedjerah,,,,,,,,,
4156ca4f-91bd-4450-9d23-51f9d966dd34,507,Azeffoun,507000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Baraki,,,,,,,,,
35990b21-d309-4408-a4b5-b60dea82be89,508,Beni Zmenzer,508000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Ben Aknoun,,,,,,,,,
13661d09-57fd-43bc-bdc5-84114aa210b6,509,Beni-Aissi,509000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Beni Messous,,,,,,,,,
6a85ad11-875d-4efa-bb61-89404be8d926,510,Beni-Douala,510000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Bir Mourad Rais,,,,,,,,,
4de10b07-a2cb-494a-9db2-d876e47eb16d,511,Beni-Yenni,511000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Birkhadem,,,,,,,,,
348c29bd-fb06-4f75-8160-dcef2489d303,512,Beni-Zikki,512000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Bir Touta,,,,,,,,,
c7d8326f-74ec-4932-bb39-2bcbacacaab8,513,Boghni,513000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Bologhine Ibnou Ziri,,,,,,,,,
261f0c52-8653-48b6-b453-13e32be09a11,514,Boudjima,514000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Bordj El Bahri,,,,,,,,,
00c30f68-86f6-45f7-8976-f7f5a179f885,515,Bounouh,515000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Bordj El Kiffan,,,,,,,,,
5cff1f32-d20d-493e-ac77-702951cd3c99,516,Bouzeguene,516000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Bourouba,,,,,,,,,
31b8958a-22cb-4285-a073-945a575cad8f,517,Draa-Ben-Khedda,517000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Bouzareah,,,,,,,,,
dd3af9bb-e7ec-4462-abd2-2e645a1fe216,518,Draa-El-Mizan,518000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Casbah,,,,,,,,,
1b08a5b2-aaa6-4f5b-838e-761a88c97680,519,Freha,519000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Cheraga,,,,,,,,,
83b4c392-17dc-4728-a98a-6a5165eee88b,520,Frikat,520000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Dar El Beida,,,,,,,,,
12542af1-fc1c-454e-af26-2d7cdb2eadc7,521,Iboudrarene,521000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Dely Ibrahim,,,,,,,,,
24582ba6-5772-4f5b-ac5b-d358f6764071,522,Idjeur,522000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Djasr Kasentina,,,,,,,,,
8df159d0-b06a-4e4e-af5e-3440125561e8,523,Iferhounene,523000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Douira,,,,,,,,,
86ea600f-d841-4a83-8d23-f97310aca00a,524,Ifigha,524000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Draria,,,,,,,,,
76ba6b08-0faa-463d-a126-908abfde147a,525,Iflissen,525000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,El Achour,,,,,,,,,
1615bb64-592e-4a88-bb31-406bfcb29637,526,Illilten,526000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,El Biar,,,,,,,,,
dacf107e-3542-4ee4-8587-76aea25ded28,527,Illoula Oumalou,527000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,El Harrach,,,,,,,,,
e823458c-8b96-4762-aaec-c301963191c8,528,Imsouhal,528000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,El Madania,,,,,,,,,
8243b33f-4b71-40a2-a512-ac0fa638aab1,529,Irdjen,529000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,El Magharia,,,,,,,,,
af9aba9c-a1f7-4ce1-80b1-880fb518709c,530,Larbaa Nath Irathen,530000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,El Marsa,,,,,,,,,
7db9d3c3-dfa1-4264-8156-1083c9d03c44,531,Maatkas,531000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,El Mouradia,,,,,,,,,
d028ce6f-d080-46d4-b352-a3601b00d490,532,Makouda,532000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Hammamet,,,,,,,,,
abc65fa8-e4dd-4c2f-81d5-da79abcf5f40,533,Mechtras,533000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Herraoua,,,,,,,,,
81e41522-61c0-4140-912c-59a8c5206091,534,Mekla,534000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Hussein Dey,,,,,,,,,
705abddd-59e6-4358-a75f-15958619e7c9,535,Mizrana,535000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Hydra,,,,,,,,,
0b39c2a9-4d50-4246-81c1-349cc112932d,536,M'kira,536000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Khraissia,,,,,,,,,
8f8e35a8-bdb3-4cdb-b9dd-c0755078665e,537,Ouacif,537000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Kouba,,,,,,,,,
b45401a2-ff02-4772-b3a2-01f71fe5634f,538,Ouadhias,538000,commune,5bef8e95-fad8-4a15-95f0-8d6f5c80f69e,TRUE,TRUE,Les Eucalyptus,,,,,,,,,
